344,Ace Ventura: Pet Detective ,Comedy,1994,2
349,Clear and Present Danger ,Action|Adventure|Thriller,1994,4
356,Forrest Gump ,Comedy|Drama|Romance|War,1994,3
380,True Lies ,Action|Adventure|Comedy|Romance|Thriller,1994,4
426,Body Snatchers ,Horror|Sci-Fi|Thriller,1993,3
434,Cliffhanger ,Action|Adventure|Thriller,1993,4
480,Jurassic Park ,Action|Adventure|Sci-Fi|Thriller,1993,5
1,Toy Story ,Adventure|Animation|Children|Comedy|Fantasy,1995,3
10,GoldenEye ,Action|Adventure|Thriller,1995,3
25,Leaving Las Vegas ,Drama|Romance,1995,3
32,12 Monkeys (Twelve Monkeys) ,Sci-Fi|Thriller,1995,3
36,Dead Man Walking ,Crime|Drama,1995,5
43,Restoration ,Drama,1995,2
85,Angels and Insects ,Drama|Romance,1995,3
86,White Squall ,Adventure|Drama,1996,3
107,Muppet Treasure Island ,Adventure|Children|Comedy|Musical,1996,1
110,Braveheart ,Action|Drama|War,1995,3
160,Congo ,Action|Adventure|Mystery|Sci-Fi,1995,3
165,Die Hard: With a Vengeance ,Action|Crime|Thriller,1995,2
208,Waterworld ,Action|Adventure|Sci-Fi,1995,1
260,Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) ,Action|Adventure|Sci-Fi,1977,4
265,Like Water for Chocolate (Como agua para chocolate) ,Drama|Romance,1992,4
266,Legends of the Fall ,Drama|Romance|War|Western,1994,3
300,Quiz Show ,Drama,1994,3
316,Stargate ,Action|Adventure|Sci-Fi,1994,3
329,Star Trek: Generations ,Action|Adventure|Drama|Sci-Fi,1994,3
337,What's Eating Gilbert Grape ,Drama,1993,3
356,Forrest Gump ,Comedy|Drama|Romance|War,1994,3
357,Four Weddings and a Funeral ,Comedy|Romance,1994,3
372,Reality Bites ,Comedy|Drama|Romance,1994,3
377,Speed ,Action|Romance|Thriller,1994,3
380,True Lies ,Action|Adventure|Comedy|Romance|Thriller,1994,2
474,In the Line of Fire ,Action|Thriller,1993,5
480,Jurassic Park ,Action|Adventure|Sci-Fi|Thriller,1993,3
497,Much Ado About Nothing ,Comedy|Romance,1993,4
500,Mrs. Doubtfire ,Comedy|Drama,1993,3
529,Searching for Bobby Fischer ,Drama,1993,3
539,Sleepless in Seattle ,Comedy|Drama|Romance,1993,3
540,Sliver ,Thriller,1993,3
550,Threesome ,Comedy|Romance,1994,3
587,Ghost ,Comedy|Drama|Fantasy|Romance|Thriller,1990,4
589,Terminator 2: Judgment Day ,Action|Sci-Fi,1991,2
594,Snow White and the Seven Dwarfs ,Animation|Children|Drama|Fantasy|Musical,1937,4
597,Pretty Woman ,Comedy|Romance,1990,4
648,Mission: Impossible ,Action|Adventure|Mystery|Thriller,1996,4
736,Twister ,Action|Adventure|Romance|Thriller,1996,5
912,Casablanca ,Drama|Romance,1942,4
920,Gone with the Wind ,Drama|Romance|War,1939,3
1012,Old Yeller ,Children|Drama,1957,4
1036,Die Hard ,Action|Crime|Thriller,1988,3
1073,Willy Wonka & the Chocolate Factory ,Children|Comedy|Fantasy|Musical,1971,2
1090,Platoon ,Drama|War,1986,4
1092,Basic Instinct ,Mystery|Thriller,1992,4
1097,E.T. the Extra-Terrestrial ,Children|Drama|Sci-Fi,1982,5
1101,Top Gun ,Action|Romance,1986,3
1103,Rebel Without a Cause ,Drama,1955,4
1143,Three Lives and Only One Death (Trois vies & une seule mort) ,Comedy,1996,1
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Sci-Fi,1980,4
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) ,Action|Adventure,1981,5
1203,12 Angry Men ,Drama,1957,5
1210,Star Wars: Episode VI - Return of the Jedi ,Action|Adventure|Sci-Fi,1983,4
1225,Amadeus ,Drama,1984,4
1266,Unforgiven ,Drama|Western,1992,5
1270,Back to the Future ,Adventure|Comedy|Sci-Fi,1985,5
1271,Fried Green Tomatoes ,Drama,1991,3
1280,Raise the Red Lantern (Da hong deng long gao gao gua) ,Drama,1991,4
1287,Ben-Hur ,Action|Adventure|Drama|Romance,1959,5
1291,Indiana Jones and the Last Crusade ,Action|Adventure,1989,4
1307,When Harry Met Sally... ,Comedy|Romance,1989,3
1370,Die Hard 2 ,Action|Adventure|Thriller,1990,3
1375,Star Trek III: The Search for Spock ,Action|Adventure|Sci-Fi,1984,3
1376,Star Trek IV: The Voyage Home ,Adventure|Comedy|Sci-Fi,1986,5
1387,Jaws ,Action|Horror,1975,5
1,Toy Story ,Adventure|Animation|Children|Comedy|Fantasy,1995,4
2,Jumanji ,Adventure|Children|Fantasy,1995,4
5,Father of the Bride Part II ,Comedy,1995,3
7,Sabrina ,Comedy|Romance,1995,4
44,Mortal Kombat ,Action|Adventure|Fantasy,1995,3
65,Bio-Dome ,Comedy,1996,2
104,Happy Gilmore ,Comedy,1996,3
110,Braveheart ,Action|Drama|War,1995,5
150,Apollo 13 ,Adventure|Drama,1995,4
153,Batman Forever ,Action|Adventure|Comedy|Crime,1995,3
158,Casper ,Adventure|Children,1995,2
168,First Knight ,Action|Drama|Romance,1995,4
180,Mallrats ,Comedy,1995,4
186,Nine Months ,Comedy|Romance,1995,3
216,Billy Madison ,Comedy,1995,3
223,Clerks ,Comedy,1994,5
231,Dumb & Dumber ,Comedy,1994,2
236,French Kiss ,Action|Comedy|Romance,1995,4
237,Forget Paris ,Comedy|Romance,1995,4
260,Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) ,Action|Adventure|Sci-Fi,1977,3
296,Pulp Fiction ,Comedy|Crime|Drama,1994,5
339,While You Were Sleeping ,Comedy|Romance,1995,3
344,Ace Ventura: Pet Detective ,Comedy,1994,3
356,Forrest Gump ,Comedy|Drama|Romance|War,1994,4
368,Maverick ,Adventure|Comedy|Western,1994,4
372,Reality Bites ,Comedy|Drama|Romance,1994,3
408,8 Seconds ,Drama,1994,3
432,City Slickers II: The Legend of Curly's Gold ,Adventure|Comedy|Western,1994,3
441,Dazed and Confused ,Comedy,1993,4
450,With Honors ,Comedy|Drama,1994,4
455,Free Willy ,Adventure|Children|Drama,1993,2
480,Jurassic Park ,Action|Adventure|Sci-Fi|Thriller,1993,4
497,Much Ado About Nothing ,Comedy|Romance,1993,5
500,Mrs. Doubtfire ,Comedy|Drama,1993,3
520,Robin Hood: Men in Tights ,Comedy,1993,4
539,Sleepless in Seattle ,Comedy|Drama|Romance,1993,4
550,Threesome ,Comedy|Romance,1994,4
586,Home Alone ,Children|Comedy,1990,1
587,Ghost ,Comedy|Drama|Fantasy|Romance|Thriller,1990,5
588,Aladdin ,Adventure|Animation|Children|Comedy|Musical,1992,4
590,Dances with Wolves ,Adventure|Drama|Western,1990,3
597,Pretty Woman ,Comedy|Romance,1990,4
648,Mission: Impossible ,Action|Adventure|Mystery|Thriller,1996,4
663,Kids in the Hall: Brain Candy ,Comedy,1996,5
719,Multiplicity ,Comedy,1996,3
736,Twister ,Action|Adventure|Romance|Thriller,1996,3
765,Jack ,Comedy|Drama,1996,3
934,Father of the Bride ,Comedy,1950,4
986,Fly Away Home ,Adventure|Children,1996,3
1015,Homeward Bound: The Incredible Journey ,Adventure|Children|Drama,1993,3
1028,Mary Poppins ,Children|Comedy|Fantasy|Musical,1964,3
1042,That Thing You Do! ,Comedy|Drama,1996,3
1073,Willy Wonka & the Chocolate Factory ,Children|Comedy|Fantasy|Musical,1971,4
1080,Monty Python's Life of Brian ,Adventure|Comedy,1979,5
1097,E.T. the Extra-Terrestrial ,Children|Drama|Sci-Fi,1982,3
1136,Monty Python and the Holy Grail ,Comedy,1975,5
1193,One Flew Over the Cuckoo's Nest ,Comedy|Drama,1975,5
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Sci-Fi,1980,3
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) ,Action|Adventure,1981,4
1210,Star Wars: Episode VI - Return of the Jedi ,Action|Adventure|Sci-Fi,1983,4
1215,Army of Darkness ,Action|Adventure|Comedy|Fantasy|Horror,1993,5
1261,Evil Dead II (Dead by Dawn) ,Action|Comedy|Fantasy|Horror,1987,5
1265,Groundhog Day ,Comedy|Fantasy|Romance,1993,3
1270,Back to the Future ,Adventure|Comedy|Sci-Fi,1985,4
1276,Cool Hand Luke ,Drama,1967,5
1278,Young Frankenstein ,Action|Comedy|Horror,1974,5
1285,Heathers ,Comedy,1989,4
1291,Indiana Jones and the Last Crusade ,Action|Adventure,1989,3
1297,Real Genius ,Comedy,1985,5
1304,Butch Cassidy and the Sundance Kid ,Action|Comedy|Western,1969,4
1359,Jingle All the Way ,Adventure|Children|Comedy,1996,2
1381,Grease 2 ,Comedy|Musical|Romance,1982,1
1393,Jerry Maguire ,Drama|Romance,1996,4
1394,Raising Arizona ,Comedy,1987,5
1405,Beavis and Butt-Head Do America ,Adventure|Animation|Comedy|Crime,1996,4
1441,Benny & Joon ,Comedy|Romance,1993,5
1476,Private Parts ,Comedy|Drama,1997,4
1500,Grosse Pointe Blank ,Comedy|Crime|Romance|Thriller,1997,5
1513,Romy and Michele's High School Reunion ,Comedy,1997,4
1517,Austin Powers: International Man of Mystery ,Action|Adventure|Comedy,1997,4
1526,Fathers' Day ,Comedy,1997,3
1541,Addicted to Love ,Comedy|Romance,1997,4
1566,Hercules ,Adventure|Animation|Children|Comedy|Musical,1997,4
1569,My Best Friend's Wedding ,Comedy|Romance,1997,3
1580,Men in Black ,Action|Comedy|Sci-Fi,1997,3
1588,George of the Jungle ,Children|Comedy,1997,2
1639,Chasing Amy ,Comedy|Drama|Romance,1997,4
1747,Wag the Dog ,Comedy,1997,5
1784,As Good As It Gets ,Comedy|Drama|Romance,1997,5
1883,Bulworth ,Comedy|Drama|Romance,1998,4
1895,Can't Hardly Wait ,Comedy|Drama|Romance,1998,4
1914,Smoke Signals ,Comedy|Drama,1998,5
1917,Armageddon ,Action|Romance|Sci-Fi|Thriller,1998,4
1923,There's Something About Mary ,Comedy|Romance,1998,3
1967,Labyrinth ,Adventure|Children|Fantasy,1986,4
2011,Back to the Future Part II ,Action|Adventure|Comedy|Sci-Fi,1989,4
2012,Back to the Future Part III ,Comedy|Sci-Fi|Western,1990,4
2020,Dangerous Liaisons ,Drama|Romance,1988,5
2028,Saving Private Ryan ,Action|Drama|War,1998,5
2100,Splash ,Comedy|Fantasy|Romance,1984,4
2115,Indiana Jones and the Temple of Doom ,Action|Adventure,1984,4
2133,Adventures in Babysitting ,Adventure|Comedy,1987,3
2134,Weird Science ,Comedy|Fantasy|Sci-Fi,1985,4
2144,Sixteen Candles ,Comedy,1984,4
2145,Pretty in Pink ,Comedy|Drama|Romance,1986,4
2167,Blade ,Action|Horror|Thriller,1998,4
2253,Toys ,Action|Comedy|Fantasy,1992,5
2302,My Cousin Vinny ,Comedy,1992,5
2324,Life Is Beautiful (La Vita Çù bella) ,Comedy|Drama|Romance|War,1997,5
2325,Orgazmo ,Comedy,1997,4
2396,Shakespeare in Love ,Comedy|Drama|Romance,1998,5
2406,Romancing the Stone ,Action|Adventure|Comedy|Romance,1984,4
2424,You've Got Mail ,Comedy|Romance,1998,4
2431,Patch Adams ,Comedy|Drama,1998,5
2470,Crocodile Dundee ,Adventure|Comedy,1986,4
2496,Blast from the Past ,Comedy|Romance,1999,3
2500,Jawbreaker ,Comedy,1999,3
2502,Office Space ,Comedy|Crime,1999,4
2504,200 Cigarettes ,Comedy|Drama,1999,3
2552,My Boyfriend's Back ,Comedy,1993,2
2587,Life ,Comedy|Crime|Drama,1999,1
2628,Star Wars: Episode I - The Phantom Menace ,Action|Adventure|Sci-Fi,1999,3
2683,Austin Powers: The Spy Who Shagged Me ,Action|Adventure|Comedy,1999,4
2687,Tarzan ,Animation|Children,1999,4
2694,Big Daddy ,Comedy,1999,3
2699,Arachnophobia ,Comedy|Horror,1990,3
2706,American Pie ,Comedy,1999,4
2716,Ghostbusters (a.k.a. Ghost Busters) ,Action|Comedy|Fantasy|Sci-Fi,1984,3
2746,Little Shop of Horrors ,Comedy|Horror|Musical,1986,4
2797,Big ,Comedy|Drama|Fantasy|Romance,1988,4
2822,Medicine Man ,Adventure|Romance,1992,4
2841,Stir of Echoes ,Thriller,1999,4
2858,American Beauty ,Drama,1999,4
2918,Ferris Bueller's Day Off ,Comedy,1986,4
2953,Home Alone 2: Lost in New York ,Children|Comedy,1992,1
2959,Fight Club ,Action|Crime|Drama|Thriller,1999,5
2997,Being John Malkovich ,Comedy|Drama|Fantasy,1999,5
3033,Spaceballs ,Comedy|Sci-Fi,1987,3
3037,Little Big Man ,Adventure|Comedy|Drama|Western,1970,4
3039,Trading Places ,Comedy,1983,4
3052,Dogma ,Adventure|Comedy|Fantasy,1999,5
3087,Scrooged ,Comedy|Fantasy|Romance,1988,4
3,Grumpier Old Men ,Comedy|Romance,1995,3
4,Waiting to Exhale ,Comedy|Drama|Romance,1995,4
5,Father of the Bride Part II ,Comedy,1995,4
19,Ace Ventura: When Nature Calls ,Comedy,1995,3
24,Powder ,Drama|Sci-Fi,1995,5
34,Babe ,Children|Comedy|Drama|Fantasy,1995,3
38,It Takes Two ,Comedy,1995,4
39,Clueless ,Comedy|Romance,1995,5
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,Comedy|Crime,1996,5
65,Bio-Dome ,Comedy,1996,5
104,Happy Gilmore ,Comedy,1996,5
153,Batman Forever ,Action|Adventure|Comedy|Crime,1995,2
216,Billy Madison ,Comedy,1995,5
231,Dumb & Dumber ,Comedy,1994,4
267,Major Payne ,Comedy,1995,3
274,Man of the House ,Comedy,1995,3
276,Milk Money ,Comedy|Romance,1994,5
333,Tommy Boy ,Comedy,1995,4
339,While You Were Sleeping ,Comedy|Romance,1995,4
344,Ace Ventura: Pet Detective ,Comedy,1994,4
356,Forrest Gump ,Comedy|Drama|Romance|War,1994,5
374,Richie Rich ,Children|Comedy,1994,3
486,Life with Mikey ,Comedy,1993,4
500,Mrs. Doubtfire ,Comedy|Drama,1993,3
520,Robin Hood: Men in Tights ,Comedy,1993,3
532,Serial Mom ,Comedy|Crime|Horror,1994,4
542,Son in Law ,Comedy,1993,5
550,Threesome ,Comedy|Romance,1994,5
562,Welcome to the Dollhouse ,Comedy|Drama,1995,5
569,Little Big League ,Comedy|Drama,1994,4
587,Ghost ,Comedy|Drama|Fantasy|Romance|Thriller,1990,3
588,Aladdin ,Adventure|Animation|Children|Comedy|Musical,1992,5
597,Pretty Woman ,Comedy|Romance,1990,5
637,Sgt. Bilko ,Comedy,1996,3
673,Space Jam ,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,3
700,Angus ,Comedy,1995,4
840,House Arrest ,Children|Comedy,1996,5
881,First Kid ,Children|Comedy,1996,3
1005,D3: The Mighty Ducks ,Children|Comedy,1996,4
1021,Angels in the Outfield ,Children|Comedy,1994,4
1042,That Thing You Do! ,Comedy|Drama,1996,4
1064,Aladdin and the King of Thieves ,Animation|Children|Comedy,1996,4
1097,E.T. the Extra-Terrestrial ,Children|Drama|Sci-Fi,1982,3
1105,Children of the Corn IV: The Gathering ,Horror,1996,4
1126,Drop Dead Fred ,Comedy|Fantasy,1991,3
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Sci-Fi,1980,2
1219,Psycho ,Horror|Thriller,1960,1
1265,Groundhog Day ,Comedy|Fantasy|Romance,1993,3
1320,Alien¶ü ,Action|Horror|Sci-Fi|Thriller,1992,3
1330,April Fool's Day ,Horror,1986,5
1342,Candyman ,Horror|Thriller,1992,3
1359,Jingle All the Way ,Adventure|Children|Comedy,1996,3
1377,Batman Returns ,Action|Crime|Fantasy|Mystery|Romance|Thriller,1992,3
1388,Jaws 2 ,Action|Horror|Thriller,1978,3
1407,Scream ,Comedy|Horror|Thriller,1996,5
1409,Michael ,Comedy|Drama|Fantasy|Romance,1996,3
1445,McHale's Navy ,Comedy|War,1997,4
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) ,Children|Comedy,1997,3
1485,Liar Liar ,Comedy,1997,5
1513,Romy and Michele's High School Reunion ,Comedy,1997,4
1517,Austin Powers: International Man of Mystery ,Action|Adventure|Comedy,1997,5
1569,My Best Friend's Wedding ,Comedy|Romance,1997,5
1580,Men in Black ,Action|Comedy|Sci-Fi,1997,5
1614,In & Out ,Comedy,1997,5
1644,I Know What You Did Last Summer ,Horror|Mystery|Thriller,1997,5
1703,For Richer or Poorer ,Comedy,1997,4
1707,Home Alone 3 ,Children|Comedy,1997,3
1717,Scream 2 ,Comedy|Horror|Thriller,1997,5
1753,Half Baked ,Comedy,1998,5
1760,Spice World ,Comedy|Musical,1997,2
1855,Krippendorf's Tribe ,Comedy,1998,4
1911,Dr. Dolittle ,Comedy,1998,2
1914,Smoke Signals ,Comedy|Drama,1998,3
1979,Friday the 13th Part VI: Jason Lives ,Horror,1986,3
1982,Halloween ,Horror,1978,2
1985,Halloween 4: The Return of Michael Myers ,Horror,1988,3
2012,Back to the Future Part III ,Comedy|Sci-Fi|Western,1990,3
2026,Disturbing Behavior ,Horror|Thriller,1998,5
2036,Blank Check ,Children|Comedy,1994,3
2042,D2: The Mighty Ducks ,Children|Comedy,1994,4
2052,Hocus Pocus ,Children|Comedy,1993,5
2107,Halloween H20: 20 Years Later ,Horror|Thriller,1998,4
2122,Children of the Corn ,Horror|Thriller,1984,4
2169,Dead Man on Campus ,Comedy,1998,5
2253,Toys ,Action|Comedy|Fantasy,1992,3
2279,Urban Legend ,Horror|Thriller,1998,5
2302,My Cousin Vinny ,Comedy,1992,4
2315,Bride of Chucky ,Comedy|Horror|Thriller,1998,5
2321,Pleasantville ,Comedy|Drama|Fantasy,1998,5
2338,I Still Know What You Did Last Summer ,Horror|Mystery|Thriller,1998,5
2385,Home Fries ,Comedy|Romance,1998,5
2389,Psycho ,Crime|Horror|Thriller,1998,1
2396,Shakespeare in Love ,Comedy|Drama|Romance,1998,4
2431,Patch Adams ,Comedy|Drama,1998,5
2447,Varsity Blues ,Comedy|Drama,1999,5
2485,She's All That ,Comedy|Romance,1999,5
2496,Blast from the Past ,Comedy|Romance,1999,4
2500,Jawbreaker ,Comedy,1999,5
2502,Office Space ,Comedy|Crime,1999,5
2513,Pet Sematary ,Horror,1989,4
2516,Children of the Corn III ,Horror,1994,4
2541,Cruel Intentions ,Drama,1999,5
2555,Baby Geniuses ,Comedy,1999,3
2558,Forces of Nature ,Comedy|Romance,1999,5
2572,10 Things I Hate About You ,Comedy|Romance,1999,5
2581,Never Been Kissed ,Comedy|Romance,1999,5
2605,Entrapment ,Crime|Thriller,1999,4
2671,Notting Hill ,Comedy|Romance,1999,5
2676,Instinct ,Drama|Thriller,1999,5
2683,Austin Powers: The Spy Who Shagged Me ,Action|Adventure|Comedy,1999,5
2694,Big Daddy ,Comedy,1999,5
2699,Arachnophobia ,Comedy|Horror,1990,4
2701,Wild Wild West ,Action|Adventure|Comedy|Fantasy|Sci-Fi|Western,1999,3
2702,Summer of Sam ,Drama,1999,3
2706,American Pie ,Comedy,1999,5
2713,Lake Placid ,Horror|Thriller,1999,4
2716,Ghostbusters (a.k.a. Ghost Busters) ,Action|Comedy|Fantasy|Sci-Fi,1984,5
2717,Ghostbusters II ,Action|Comedy|Fantasy|Horror|Sci-Fi,1989,4
2722,Deep Blue Sea ,Action|Sci-Fi|Thriller,1999,4
2724,Runaway Bride ,Comedy|Romance,1999,5
2759,Dick ,Comedy,1999,5
2770,Bowfinger ,Comedy,1999,4
2771,Brokedown Palace ,Drama,1999,4
2772,Detroit Rock City ,Comedy,1999,5
2798,Problem Child ,Comedy,1990,4
2799,Problem Child 2 ,Comedy,1991,5
2806,Teaching Mrs. Tingle ,Comedy|Thriller,1999,4
2840,Stigmata ,Drama|Thriller,1999,5
2841,Stir of Echoes ,Thriller,1999,5
2858,American Beauty ,Drama,1999,5
2881,Double Jeopardy ,Action|Thriller,1999,5
2888,Drive Me Crazy ,Comedy|Romance,1999,5
2902,Psycho II ,Horror|Mystery|Thriller,1983,1
2907,Superstar ,Comedy,1999,4
2953,Home Alone 2: Lost in New York ,Children|Comedy,1992,2
2977,Crazy in Alabama ,Comedy|Drama,1999,5
2995,House on Haunted Hill ,Horror|Thriller,1999,3
3043,Meatballs 4 ,Comedy,1992,4
3081,Sleepy Hollow ,Fantasy|Horror|Mystery|Romance,1999,5
3247,Sister Act ,Comedy|Crime|Musical,1992,3
3248,Sister Act 2: Back in the Habit ,Comedy,1993,3
3253,Wayne's World ,Comedy,1992,4
3264,Buffy the Vampire Slayer ,Action|Comedy|Horror,1992,5
3409,Final Destination ,Drama|Thriller,2000,4
3450,Grumpy Old Men ,Comedy,1993,3
3578,Gladiator ,Action|Adventure|Drama,2000,5
2,Jumanji ,Adventure|Children|Fantasy,1995,2
32,12 Monkeys (Twelve Monkeys) ,Sci-Fi|Thriller,1995,4
43,Restoration ,Drama,1995,3
110,Braveheart ,Action|Drama|War,1995,5
164,Devil in a Blue Dress ,Crime|Film-Noir|Mystery|Thriller,1995,3
260,Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) ,Action|Adventure|Sci-Fi,1977,5
316,Stargate ,Action|Adventure|Sci-Fi,1994,2
480,Jurassic Park ,Action|Adventure|Sci-Fi|Thriller,1993,4
541,Blade Runner ,Adventure|Drama|Film-Noir|Sci-Fi|Thriller,1982,4
589,Terminator 2: Judgment Day ,Action|Sci-Fi,1991,3
610,Heavy Metal ,Action|Adventure|Animation|Horror|Sci-Fi,1981,3
674,Barbarella ,Adventure|Sci-Fi,1968,2
780,Independence Day (a.k.a. ID4) ,Action|Adventure|Sci-Fi|War,1996,3
912,Casablanca ,Drama|Romance,1942,5
924,2001: A Space Odyssey ,Adventure|Sci-Fi,1968,5
930,Notorious ,Film-Noir|Romance|Thriller,1946,4
1009,Escape to Witch Mountain ,Adventure|Children|Fantasy,1975,3
1073,Willy Wonka & the Chocolate Factory ,Children|Comedy|Fantasy|Musical,1971,5
1097,E.T. the Extra-Terrestrial ,Children|Drama|Sci-Fi,1982,3
1129,Escape from New York ,Action|Adventure|Sci-Fi|Thriller,1981,3
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Sci-Fi,1980,5
1199,Brazil ,Comedy|Fantasy|Romance|Sci-Fi,1985,5
1210,Star Wars: Episode VI - Return of the Jedi ,Action|Adventure|Sci-Fi,1983,3
1248,Touch of Evil ,Crime|Film-Noir|Thriller,1958,5
1252,Chinatown ,Crime|Film-Noir|Mystery|Thriller,1974,3
1260,M ,Crime|Film-Noir|Thriller,1931,5
1270,Back to the Future ,Adventure|Comedy|Sci-Fi,1985,3
1301,Forbidden Planet ,Drama|Sci-Fi,1956,4
1356,Star Trek: First Contact ,Action|Adventure|Sci-Fi|Thriller,1996,3
1372,Star Trek VI: The Undiscovered Country ,Action|Mystery|Sci-Fi,1991,3
1374,Star Trek II: The Wrath of Khan ,Action|Adventure|Sci-Fi|Thriller,1982,4
1393,Jerry Maguire ,Drama|Romance,1996,3
1580,Men in Black ,Action|Comedy|Sci-Fi,1997,4
1584,Contact ,Drama|Sci-Fi,1997,4
1617,L.A. Confidential ,Crime|Film-Noir|Mystery|Thriller,1997,4
1639,Chasing Amy ,Comedy|Drama|Romance,1997,4
1653,Gattaca ,Drama|Sci-Fi|Thriller,1997,5
1676,Starship Troopers ,Action|Sci-Fi|War,1997,2
1721,Titanic ,Drama|Romance,1997,3
1748,Dark City ,Adventure|Fantasy|Film-Noir|Sci-Fi|Thriller,1998,5
1783,Palmetto ,Crime|Drama|Mystery|Romance|Thriller,1998,2
2010,Metropolis ,Drama|Romance|Sci-Fi|Thriller,1927,4
2011,Back to the Future Part II ,Action|Adventure|Comedy|Sci-Fi,1989,2
2021,Dune ,Adventure|Sci-Fi,1984,4
2100,Splash ,Comedy|Fantasy|Romance,1984,4
2138,Watership Down ,Adventure|Animation|Children|Drama|Fantasy,1978,4
2143,Legend ,Adventure|Fantasy|Romance,1985,3
2174,Beetlejuice ,Comedy|Fantasy,1988,4
2193,Willow ,Action|Adventure|Fantasy,1988,4
2232,Cube ,Horror|Mystery|Sci-Fi|Thriller,1997,5
2248,Say Anything... ,Comedy|Drama|Romance,1989,5
2253,Toys ,Action|Comedy|Fantasy,1992,2
